film,speaker_gender,dialogue,word_count_corrected,director,director_gender,speaker_role
THE SECRET AGENT,FEMALE,DIDN'T THE PIGS NAB YOU,5,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,FEMALE,WHEN THEY SAW THAT BEARD?,5,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,MALE,THEY ROBBED ME TODAY!,4,KLEBER MENDONCA FILHO,MALE,LEAD
THE SECRET AGENT,FEMALE,HOW?,1,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,MALE,THEY STOLE MY CIGARETTES.,4,KLEBER MENDONCA FILHO,MALE,LEAD
THE SECRET AGENT,FEMALE,GIVE 'EM NOTHING!,3,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,FEMALE,YOU CAN HAVE SOME OF MY CIGARETTES.,7,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,FEMALE,I'D NEVER LET 'EM STEAL MINE.,6,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,MALE,HOW LONG YOU BEEN A SMOKER?,6,KLEBER MENDONCA FILHO,MALE,LEAD
THE SECRET AGENT,FEMALE,FOR 60 YEARS.,3,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,MALE,YOU'RE JOKING! HOW OLD ARE YOU?,6,KLEBER MENDONCA FILHO,MALE,LEAD
THE SECRET AGENT,FEMALE,"77, IT'S ON MY BIRTH CERTIFICATE.",6,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,FEMALE,I WAS BORN IN 1900.,5,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,FEMALE,GIVE HIM A HAND.,4,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,MALE,CAN YOU OPEN THE TRUNK?,5,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,MALE,IT'S OPEN.,2,KLEBER MENDONCA FILHO,MALE,LEAD
THE SECRET AGENT,MALE,WHOA. WELCOME.,2,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,FEMALE,IS THIS THE MAN?,4,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,MALE,IT IS.,2,KLEBER MENDONCA FILHO,MALE,LEAD
THE SECRET AGENT,MALE,WELCOME!,1,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,MALE,GOT YOU SOME BEER.,4,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,MALE,A WELCOME DRINK.,3,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,MALE,MARY MOTHER OF GOD...,4,KLEBER MENDONCA FILHO,MALE,LEAD
THE SECRET AGENT,MALE,HAROLDO.,1,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,MALE,MARCELO.,1,KLEBER MENDONCA FILHO,MALE,LEAD
THE SECRET AGENT,MALE,OH MAN...,2,KLEBER MENDONCA FILHO,MALE,LEAD
THE SECRET AGENT,FEMALE,THIS PARTY BEEN GOING SINCE 7.,6,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,FEMALE,NO ONE'S SLEPT FOR TWO NIGHTS.,6,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,MALE,"COME ON, DONA SEBASTIANA!",4,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,FEMALE,"LET'S GO HOME, YOU BETTER REST.",6,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,MALE,SEE YOU LATER.,3,KLEBER MENDONCA FILHO,MALE,LEAD
THE SECRET AGENT,MALE,WELCOME.,1,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,FEMALE,LOOK WHO'S HERE!,3,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,FEMALE,TEREZA VICTÓRIA.,2,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,FEMALE,"THIS IS MARCELO, JUST ARRIVED.",5,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,FEMALE,HELLO.,1,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,MALE,"HI, NICE TO MEET YOU.",5,KLEBER MENDONCA FILHO,MALE,LEAD
THE SECRET AGENT,FEMALE,YOU TOO.,2,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,FEMALE,"THIS IS ANTÓNIO, HER HUSBAND.",5,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,FEMALE,THEY'RE FROM ANGOLA.,3,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,MALE,HOW'S THINGS OVER THERE?,4,KLEBER MENDONCA FILHO,MALE,LEAD
THE SECRET AGENT,FEMALE,"GOSH, YOU'D BETTER HAVE SOME TIME.",6,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,FEMALE,WE CAN HAVE A CHAT AND I'LL TELL YOU. OKAY?,10,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,FEMALE,"DONA SEBASTIANA,",2,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,FEMALE,"THEY'RE PRETTY LIVELY TODAY, HUH?",5,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,FEMALE,"DON'T WORRY,",2,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,FEMALE,I'LL ASK THEM TO TURN THE MUSIC DOWN.,8,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,FEMALE,I HAVE A SPLITTING HEADACHE.,5,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,FEMALE,I'LL HANDLE IT.,3,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,FEMALE,OK.,1,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,MALE,WELCOME.,1,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,FEMALE,"THANKS, HOPE YOU FEEL BETTER.",5,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,MALE,SEE YOU LATER.,3,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,MALE,NICE MEETING YOU.,3,KLEBER MENDONCA FILHO,MALE,LEAD
THE SECRET AGENT,FEMALE,THIS IS THE OFIR.,4,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,FEMALE,I'VE LIVED HERE FOR TWENTY YEARS.,6,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,FEMALE,AND THIS IS MY NIECE GEISA'S APARTMENT.,7,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,FEMALE,I GOT IT ALL READY FOR YOU.,7,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,MALE,YOU REALLY MEAN BUSINESS!,4,KLEBER MENDONCA FILHO,MALE,LEAD
THE SECRET AGENT,FEMALE,ALL NICE AND TIDY.,4,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,MALE,IT'S A GREAT APARTMENT.,4,KLEBER MENDONCA FILHO,MALE,LEAD
THE SECRET AGENT,FEMALE,FULLY FURNISHED.,2,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,FEMALE,I ASKED CLÓVIS TO COME,5,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,FEMALE,AND CLEAN IT UP.,4,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,MALE,CAN I PUT THESE IN THE BEDROOM?,7,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,FEMALE,"YES, CLÓVIS.",2,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,FEMALE,HE CLEANED THE WHOLE PLACE UP,6,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,FEMALE,AND REMOVED ALL THE DUST.,5,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,FEMALE,"BUT I WANTED MORE,",4,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,FEMALE,"SO I BROUGHT SOME SCENTS YESTERDAY,",6,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,FEMALE,FRESH RUE LEAVES AND COARSE SALT.,6,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,FEMALE,AND I PERFORMED A CLEANSING RITUAL.,6,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,MALE,YOU'RE WONDERFUL.,2,KLEBER MENDONCA FILHO,MALE,LEAD
THE SECRET AGENT,FEMALE,CONSIDER THIS YOUR HOME.,4,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,MALE,THANK YOU SO MUCH.,4,KLEBER MENDONCA FILHO,MALE,LEAD
THE SECRET AGENT,MALE,WHAT ABOUT YOU? ARE YOU IN SCHOOL?,7,KLEBER MENDONCA FILHO,MALE,LEAD
THE SECRET AGENT,MALE,"NO, I'M NOT.",3,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,MALE,HOW COME?,2,KLEBER MENDONCA FILHO,MALE,LEAD
THE SECRET AGENT,FEMALE,"HE ARRIVED HERE LAST MONTH,",5,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,FEMALE,FROM RIO FORMOSO.,3,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,FEMALE,RUNNING AWAY,2,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,FEMALE,FROM HIS FATHER AND UNCLE.,5,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,FEMALE,THEY WANTED HIM TO BE A MAN,7,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,FEMALE,THE WAY THEY WANTED.,4,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,FEMALE,CLÓVIS IS A MAN.,4,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,FEMALE,AREN'T YOU?,2,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,MALE,"YES, I AM A MAN.",5,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,FEMALE,"ONLY, NOT THE WAY THEY WANT.",6,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,FEMALE,SO HE'S HELPING ME OUT HERE.,6,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,FEMALE,"DOES EVERYTHING I ASK,",4,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,FEMALE,"WATERS THE PLANTS,",3,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,FEMALE,"PICKS MANGOES,",2,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,FEMALE,DOES EVERYTHING.,2,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,FEMALE,"THEN AFTER THE SOAP OPERA,",5,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,FEMALE,HE GOES TO BED.,4,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,FEMALE,WE'LL SEE ABOUT HIS SCHOOL LATER.,6,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,MALE,YOU NEED TO GO TO SCHOOL.,6,KLEBER MENDONCA FILHO,MALE,LEAD
THE SECRET AGENT,MALE,"SO, THERE'S A CAT IN THE HOUSE.",7,KLEBER MENDONCA FILHO,MALE,LEAD
THE SECRET AGENT,MALE,"DONA SEBASTIANA, WHAT IS THIS?",5,KLEBER MENDONCA FILHO,MALE,LEAD
THE SECRET AGENT,FEMALE,ARE YOU ALLERGIC TO CATS?,5,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,MALE,"NO, I DO LIKE CATS, BUT...",6,KLEBER MENDONCA FILHO,MALE,LEAD
THE SECRET AGENT,FEMALE,THEY WERE BORN OUT IN THE COUNTRY.,7,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,FEMALE,"THEY WERE GONNA BE PUT DOWN,",6,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,FEMALE,GEISA BROUGHT 'EM HERE.,4,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,FEMALE,THIS IS LIZA AND ELIS.,5,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,MALE,LIZA AND ELIS?,3,KLEBER MENDONCA FILHO,MALE,LEAD
THE SECRET AGENT,FEMALE,YES.,1,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,MALE,LIZA AND ELIS...,3,KLEBER MENDONCA FILHO,MALE,LEAD
THE SECRET AGENT,MALE,DO THEY COME WITH THE APARTMENT?,6,KLEBER MENDONCA FILHO,MALE,LEAD
THE SECRET AGENT,FEMALE,SORT OF.,2,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,FEMALE,"WHEN GEISA WENT AWAY,",4,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,FEMALE,SHE LEFT ME THE CATS.,5,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,FEMALE,"THEY WERE UP THERE WITH ME,",6,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,FEMALE,BUT KEPT COMING TO SCRATCH AT THE DOOR.,8,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,FEMALE,"SO I THOUGHT, ""GOODNESS,",4,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,FEMALE,"""THEY MISS GEISA SO MUCH,",5,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,FEMALE,"THEY'LL RUIN THE DOOR.""",4,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,FEMALE,"SO I ASKED CLÓVIS TO MAKE THAT HOLE,",8,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,FEMALE,IT'S UGLY AS HELL.,4,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,MALE,I TOLD YOU IT WOULD BE UGLY.,7,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,FEMALE,"YES, YOU DID.",3,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,FEMALE,"IT'S ALL MY FAULT, HONEY.",5,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,FEMALE,"BUT IT'S UGLY, CAN'T BE DENIED.",6,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,FEMALE,RUINED THE DOOR.,3,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,FEMALE,NOW CATS AND DOGS COME AND GO.,7,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,FEMALE,"GIRLS, THIS IS MARCELO,",4,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,FEMALE,WHO I TOLD YOU ABOUT.,5,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,FEMALE,"MARCELO, THAT'S JOANA THERE.",4,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,FEMALE,AND THE CHUBBY ONE IS MARIA.,6,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,MALE,HI THERE.,2,KLEBER MENDONCA FILHO,MALE,LEAD
THE SECRET AGENT,MALE,EXCUSE ME.,2,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,FEMALE,THEY WORK IN THE BUILDING.,5,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,FEMALE,"HELLO, DONA SEBASTIANA.",3,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,FEMALE,MY NEW NEIGHBOR CLÁUDIA,4,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,FEMALE,AND HER DAUGHTER DÉBORA.,4,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,FEMALE,HELLO.,1,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,MALE,"HI, NICE TO MEET YOU.",5,KLEBER MENDONCA FILHO,MALE,LEAD
THE SECRET AGENT,FEMALE,NICE TO MEET YOU.,4,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,FEMALE,WHAT'S WITH THE GIRL'S HEAD?,5,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,FEMALE,LICE.,1,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,FEMALE,SHE'S INFESTED.,2,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,FEMALE,CLÁUDIA IS A TEACHER AND A DENTIST.,7,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,FEMALE,SEPARATED!,1,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,FEMALE,SHE'S LOVELY.,2,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,FEMALE,SHE CAME HERE TO MEET YOU.,6,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,MALE,STOP IT.,2,KLEBER MENDONCA FILHO,MALE,LEAD
THE SECRET AGENT,FEMALE,OF COURSE NOT.,3,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,FEMALE,IT'S GONNA WORK OUT.,4,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,FEMALE,I WAS JUST PASSING BY.,5,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,FEMALE,I LIKE TO SPILL THE BEANS.,6,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,MALE,SOME PIECE OF WORK YOU ARE.,6,KLEBER MENDONCA FILHO,MALE,LEAD
THE SECRET AGENT,FEMALE,WHATEVER HAPPENS...,2,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,FEMALE,NO DONA SEBASTIANA.,3,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,MALE,NICE TO MEET YOU.,4,KLEBER MENDONCA FILHO,MALE,LEAD
THE SECRET AGENT,FEMALE,LIKEWISE.,1,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,FEMALE,WELCOME TO OUR BUILDING.,4,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,MALE,THANKS.,1,KLEBER MENDONCA FILHO,MALE,LEAD
THE SECRET AGENT,FEMALE,"IF YOU NEED ANYTHING, I LIVE UPSTAIRS.",7,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,MALE,THE FLOOR ABOVE?,3,KLEBER MENDONCA FILHO,MALE,LEAD
THE SECRET AGENT,FEMALE,YEAH.,1,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,FEMALE,IS CLÓVIS UP THERE?,4,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,FEMALE,HE IS.,2,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,FEMALE,I'LL ASK HIM TO GET ME CIGARETTES.,7,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,MALE,GOOD MEETING YOU.,3,KLEBER MENDONCA FILHO,MALE,LEAD
THE SECRET AGENT,FEMALE,NOW YOU KNOW EVERYTHING.,4,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,FEMALE,I HAVE SOMETHING FOR YOU.,5,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,FEMALE,HERE.,1,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,FEMALE,YOU HAVE TO BE THERE,5,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,FEMALE,VERY EARLY ON FRIDAY MORNING.,5,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,FEMALE,AT FIVE IN THE MORNING.,5,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,MALE,THANK YOU.,2,KLEBER MENDONCA FILHO,MALE,LEAD
THE SECRET AGENT,FEMALE,IT'S GREAT TO BE ABLE TO HELP.,7,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,MALE,ALL THOSE SHARKS.,3,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,MALE,"YEAH, GRAMPA.",2,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,MALE,I WAS DRAWING THAT MOVIE POSTER.,6,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,MALE,WHEN WILL I BE ABLE TO SEE IT?,8,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,MALE,"FERNANDO, IT'S RATED 14.",4,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,MALE,"PLUS, YOU'LL HAVE NIGHTMARES.",4,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,MALE,"I ALREADY HAVE NIGHTMARES, GRAMPA.",5,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,FEMALE,"IF I HAD ANY PEACE LEFT,",6,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,FEMALE,IT'S GONE FOR GOOD.,4,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,MALE,"DONA LENIRA, I AM GOING TO SEE MY SON.",9,KLEBER MENDONCA FILHO,MALE,LEAD
THE SECRET AGENT,MALE,YOU REALLY THINK YOU SHOULD BE HERE?,7,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,MALE,"I WILL SEE FERNANDO, MR. ALEXANDRE.",6,KLEBER MENDONCA FILHO,MALE,LEAD
THE SECRET AGENT,MALE,IS HE IN?,3,KLEBER MENDONCA FILHO,MALE,LEAD
THE SECRET AGENT,MALE,FERNANDO.,1,KLEBER MENDONCA FILHO,MALE,LEAD
THE SECRET AGENT,MALE,THERE WAS A LEG INSIDE A SHARK.,7,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,MALE,WERE YOU AFRAID?,3,KLEBER MENDONCA FILHO,MALE,LEAD
THE SECRET AGENT,MALE,A HUMAN LEG?,3,KLEBER MENDONCA FILHO,MALE,LEAD
THE SECRET AGENT,MALE,"YEAH, A HUMAN PERSON'S LEG.",5,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,MALE,YOU SAW THAT ON TV?,5,KLEBER MENDONCA FILHO,MALE,LEAD
THE SECRET AGENT,MALE,ON GRAMPA'S RADIO.,3,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,MALE,YOU CAN'T SEE THINGS,4,KLEBER MENDONCA FILHO,MALE,LEAD
THE SECRET AGENT,MALE,ON GRAMPA'S RADIO.,3,KLEBER MENDONCA FILHO,MALE,LEAD
THE SECRET AGENT,MALE,YOU CAN ONLY HEAR.,4,KLEBER MENDONCA FILHO,MALE,LEAD
THE SECRET AGENT,MALE,WE'LL HAVE TO FIND...,4,KLEBER MENDONCA FILHO,MALE,LEAD
THE SECRET AGENT,MALE,THE GUY WHO LOST HIS LEG,6,KLEBER MENDONCA FILHO,MALE,LEAD
THE SECRET AGENT,MALE,AND STICK IT BACK ON.,5,KLEBER MENDONCA FILHO,MALE,LEAD
THE SECRET AGENT,MALE,WITH A SCREW OR...,4,KLEBER MENDONCA FILHO,MALE,LEAD
THE SECRET AGENT,MALE,"SOME GLUE, OR A BIT OF STRING.",7,KLEBER MENDONCA FILHO,MALE,LEAD
THE SECRET AGENT,MALE,OR SEW IT BACK ON.,5,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,MALE,RIGHT.,1,KLEBER MENDONCA FILHO,MALE,LEAD
THE SECRET AGENT,MALE,WITH THAT THING.,3,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,MALE,"DAD, CAN MOM BE",4,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,MALE,WITH US HERE NOW?,4,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,MALE,OUR MEMORY OF YOUR MOM,5,KLEBER MENDONCA FILHO,MALE,LEAD
THE SECRET AGENT,MALE,IS HERE WITH US NOW.,5,KLEBER MENDONCA FILHO,MALE,LEAD
THE SECRET AGENT,MALE,"WHEN WE THINK ABOUT SOMEONE,",5,KLEBER MENDONCA FILHO,MALE,LEAD
THE SECRET AGENT,MALE,IT'S LIKE HAVING THEM WITH US.,6,KLEBER MENDONCA FILHO,MALE,LEAD
THE SECRET AGENT,MALE,BUT CAN SHE COME BACK?,5,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,MALE,"NO, SON.",2,KLEBER MENDONCA FILHO,MALE,LEAD
THE SECRET AGENT,MALE,MOM GOT SICK AND DIED.,5,KLEBER MENDONCA FILHO,MALE,LEAD
THE SECRET AGENT,MALE,SHE'S NOT COMING BACK.,4,KLEBER MENDONCA FILHO,MALE,LEAD
THE SECRET AGENT,MALE,REMEMBER WHEN YOU HAD A COLD,6,KLEBER MENDONCA FILHO,MALE,LEAD
THE SECRET AGENT,MALE,AND YOU HAD A HIGH FEVER?,6,KLEBER MENDONCA FILHO,MALE,LEAD
THE SECRET AGENT,MALE,"YES, I REMEMBER.",3,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,MALE,PNEUMONIA MEANS,2,KLEBER MENDONCA FILHO,MALE,LEAD
THE SECRET AGENT,MALE,"THE FEVER IS WAY, WAY HIGHER.",6,KLEBER MENDONCA FILHO,MALE,LEAD
THE SECRET AGENT,MALE,WOW!,1,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,MALE,LIKE 50 DEGREES?,3,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,MALE,LIKE 50.,2,KLEBER MENDONCA FILHO,MALE,LEAD
THE SECRET AGENT,MALE,"SO SAD, ISN'T IT?",4,KLEBER MENDONCA FILHO,MALE,SECONDARY
THE SECRET AGENT,MALE,"IT IS, BUT YOU AND I ARE HERE.",8,KLEBER MENDONCA FILHO,MALE,LEAD
THE SECRET AGENT,MALE,"AND MOM'S ALSO WITH US,",5,KLEBER MENDONCA FILHO,MALE,LEAD
THE SECRET AGENT,MALE,OUR MEMORY OF HER IS.,5,KLEBER MENDONCA FILHO,MALE,LEAD
THE SECRET AGENT,MALE,AND I'M NOT LIVING WITH YOU NOW,7,KLEBER MENDONCA FILHO,MALE,LEAD
THE SECRET AGENT,MALE,ONLY BECAUSE I CAN'T.,4,KLEBER MENDONCA FILHO,MALE,LEAD
THE SECRET AGENT,MALE,BUT I CAME HERE FOR THAT REASON.,7,KLEBER MENDONCA FILHO,MALE,LEAD
